Date,Event Name,Event Region,Event Type,Division,Match Type,Match Number,Red 1,Red 2,Red 3,Blue 1,Blue 2,Blue 3,Red 1: No Show (1) Disqualified (2),Red 2: No Show (1) Disqualified (2),Red 3: No Show (1) Disqualified (2),Blue 1: No Show (1) Disqualified (2),Blue 2: No Show (1) Disqualified (2),Blue 3: No Show (1) Disqualified (2),Red 1 Surrogate,Red 2 Surrogate,Red 3 Surrogate,Blue 1 Surrogate,Blue 2 Surrogate,Blue 3 Surrogate,Match Saved,AUTO Period Robot 1 Placement,AUTO Period Robot 2 Placement,AUTO Period Rescue Beacons,AUTO Period Climbers in Shelter,TELE Robot 1 Placement,TELE Robot 2 Placement,TELE Floor Goal,TELE High Goal,TELE Low Goal,TELE Mid Goal,TELE Climbers in Shelter,TELE Zip Line,END All Clear Signal,END Robot on Pull Up Bar,Minor Penalty incurred,Major Penalty incurred,Minor Penalty Awarded,Major Penalty Awarded,AUTO Period Robot 1 Placement,AUTO Period Robot 2 Placement,AUTO Period Rescue Beacons,AUTO Period Climbers in Shelter,TELE Robot 1 Placement,TELE Robot 2 Placement,TELE Floor Goal,TELE High Goal,TELE Low Goal,TELE Mid Goal,TELE Climbers in Shelter,TELE Zip Line,END All Clear Signal,END Robot on Pull Up Bar,Minor Penalty incurred,Major Penalty Incurred,Minor Penalty Awarded,Major Penalty Awarded
1/16/2016,Oklahoma FTC Qualifying Tournament 2,Oklahoma,Qualifying Tournament,1,1,16,6780,6735,0,4962,4378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0
1/16/2016,Oklahoma FTC Qualifying Tournament 2,Oklahoma,Qualifying Tournament,1,1,17,7523,4266,0,3638,7242,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,5,3,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,7,2,0,0,0,0,0,0,0,0,1,0
1/16/2016,Oklahoma FTC Qualifying Tournament 2,Oklahoma,Qualifying Tournament,1,1,18,10368,4250,0,10727,10094,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,4,0,7,2,0,1,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,0,0,0,0,0,0
1/16/2016,Oklahoma FTC Qualifying Tournament 2,Oklahoma,Qualifying Tournament,1,1,19,4962,10380,0,9879,4266,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,0,8,0,0,0,2,0,0,0,0,0,0,0
1/16/2016,Oklahoma FTC Qualifying Tournament 2,Oklahoma,Qualifying Tournament,1,1,20,7242,10355,0,4378,10350,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1/16/2016,Oklahoma FTC Qualifying Tournament 2,Oklahoma,Qualifying Tournament,1,1,21,10368,6735,0,7523,5150,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,4,0,3,2,0,0,0,0,1,0,0,0,3,0,0,0,4,0,9,0,0,0,2,0,0,0,0,0,1,0
1/16/2016,Oklahoma FTC Qualifying Tournament 2,Oklahoma,Qualifying Tournament,1,1,22,6780,9826,0,4224,10454,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,5,0,1,0,0,5,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1/16/2016,Oklahoma FTC Qualifying Tournament 2,Oklahoma,Qualifying Tournament,1,1,23,6107,3638,0,9101,7366,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,6,4,0,0,0,0,0,0,0,1,0,0,0
1/16/2016,Oklahoma FTC Qualifying Tournament 2,Oklahoma,Qualifying Tournament,1,1,24,7523,10380,0,10094,10350,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0
1/16/2016,Oklahoma FTC Qualifying Tournament 2,Oklahoma,Qualifying Tournament,1,1,25,10727,3638,0,9879,6780,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,10,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,5,6,1,0,0,0,2,2,1,1,0,0,0,0
1/16/2016,Oklahoma FTC Qualifying Tournament 2,Oklahoma,Qualifying Tournament,1,1,26,7242,6735,0,4224,9101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,2,0,0,0,0,0,0,0
1/16/2016,Oklahoma FTC Qualifying Tournament 2,Oklahoma,Qualifying Tournament,1,1,27,4962,5150,0,6107,10355,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0,0,0
1/16/2016,Oklahoma FTC Qualifying Tournament 2,Oklahoma,Qualifying Tournament,1,1,28,10368,10454,0,4378,7366,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,1,0,0,0,0
1/16/2016,Oklahoma FTC Qualifying Tournament 2,Oklahoma,Qualifying Tournament,1,1,29,9826,4250,0,4266,6107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,3,4,0,2,6,0,1,0,0,0,0,0,0,0,0,0,0,4,0,20,0,0,0,0,0,0,0,0,0,0,0
1/16/2016,Oklahoma FTC Qualifying Tournament 2,Oklahoma,Qualifying Tournament,1,3,11,9826,6780,9879,10355,6735,7242,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,4,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,2,0,0,0,0,0,0,0
1/16/2016,Oklahoma FTC Qualifying Tournament 2,Oklahoma,Qualifying Tournament,1,3,21,4250,4224,10368,10380,7366,7523,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,6,0,13,0,0,4,0,2,0,1,0,0,0,0,1,0,0,0,5,3,2,0,0,0,2,1,0,0,0,0,0,0
1/16/2016,Oklahoma FTC Qualifying Tournament 2,Oklahoma,Qualifying Tournament,1,3,12,9826,6780,9879,10355,6735,7242,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,3,3,9,0,2,0,0,0,0,0,0,0,0,0
1/16/2016,Oklahoma FTC Qualifying Tournament 2,Oklahoma,Qualifying Tournament,1,3,22,4250,4224,10368,10380,7366,7523,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,3,4,0,3,6,0,2,0,0,0,0,0,0,1,0,0,0,5,0,6,0,0,0,2,1,0,0,0,0,0,0
1/16/2016,Oklahoma FTC Qualifying Tournament 2,Oklahoma,Qualifying Tournament,1,4,1,9826,6780,9879,4250,4224,10368,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,6,4,11,0,0,5,2,2,0,0,0,0,0,0
1/16/2016,Oklahoma FTC Qualifying Tournament 2,Oklahoma,Qualifying Tournament,1,4,2,9826,6780,9879,4250,4224,10368,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,2,0,0,0,2,1,1,1,0,0,0,0,2,0,0,0,6,0,1,0,2,7,0,2,0,0,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,1,1,5044,4281,0,4411,8636,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,1,2,6144,10156,0,10052,10259,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,1,3,6238,4155,0,9838,5553,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,2,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,1,4,10260,9847,0,8810,6974,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,1,5,5180,8373,0,7163,6973,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,4,0,12,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,1,0,0,1,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,1,6,7614,10260,0,4155,10052,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,0,0,3,0,0,0,0,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,1,7,10259,9838,0,5180,8636,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,1,8,7614,8373,0,4281,6144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,1,9,4411,6238,0,8810,10156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,0,0,1,0,1,0,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,1,10,5044,5553,0,7163,9847,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,11,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,6,4,0,0,0,3,0,0,0,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,1,11,6973,4281,0,6974,10259,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,1,0,0,0,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,1,12,7614,9838,0,10156,5044,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,12,0,0,0,1,1,1,0,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,1,13,7163,4411,0,6973,10260,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,1,0,1,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,1,14,6974,5180,0,10052,6238,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,22,0,0,0,0,1,0,0,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,1,15,4155,8636,0,9847,8373,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,0,2,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,3,4,0,0,0,2,2,0,0,0,0,0,1
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,1,16,6144,5553,0,8810,5180,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0,0,0,0,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,1,17,4411,10052,0,9847,9838,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,2,0,0,0,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,1,18,10156,8636,0,5553,6974,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,1,19,8373,10259,0,6238,10260,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4,4,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,4,4,16,0,0,1,0,1,0,0,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,1,20,6144,6973,0,4155,5044,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,0,0,0,0,1,0,0,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,1,21,7163,8810,0,4281,7614,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,1,22,6973,6238,0,8636,10260,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,0,1,0,0,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,1,23,4155,5180,0,4281,10156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,1,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,1,24,10259,7614,0,4411,5553,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,1,25,9838,6974,0,6144,7163,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,7,0,0,0,0,2,0,1,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,1,26,8810,10052,0,8373,5044,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,3,0,1,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,1,27,9847,10156,0,7614,6973,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,3,11,8373,7163,8636,10259,5180,4155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,3,4,13,0,0,0,0,0,0,0,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,3,12,8373,7163,8636,10259,5180,4155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,4,0,6,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,3,21,9847,10156,5553,5044,6144,6238,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,3,3,10,0,0,0,1,1,0,0,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,3,22,9847,10156,5553,5044,6144,6238,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,1,0,0,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,3,23,9847,10156,5553,5044,6144,6238,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,4,4,11,0,2,0,0,2,0,0,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,4,1,8373,7163,8636,9847,10156,5553,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,5,3,10,0,0,0,1,0,0,0,0,1,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,4,2,8373,7163,8636,9847,10156,5553,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,8,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,6,2,0,0,0,2,0,1,1,0,0,0,0
1/23/2016,Muskogee Qualifier,Oklahoma,Qualifying Tournament,1,4,3,8373,7163,8636,9847,10156,5553,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,4,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,6,9,0,0,0,2,0,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,1,10355,4281,0,9826,7814,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,5,0,0,5,2,0,0,0,0,1,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,2,10259,10052,0,10368,5141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,3,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,3,7366,5044,0,6973,4250,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,5,0,0,5,0,2,0,1,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,4,7242,5150,0,7452,7523,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,20,0,2,0,0,0,0,0,3,0,0,0,0,1,0,0,5,3,7,0,0,0,0,0,0,0,0,0,3,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,5,6735,5553,0,7172,9898,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,5,0,2,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,6,4155,3677,0,8373,4224,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,2,3,1,1,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,7,10090,6238,0,6144,4378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,5,9,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,5,7,0,0,2,0,0,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,8,5395,8866,0,8825,5180,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5,3,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,18,0,0,0,0,0,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,9,10156,9879,0,10380,9847,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,6,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,4,4,3,0,0,0,4,0,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,10,10641,9386,0,6780,7163,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,3,0,0,0,3,1,0,1,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,11,3677,5141,0,9826,7523,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,2,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,5,0,8,0,0,4,2,0,0,1,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,12,10052,10355,0,4378,6735,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,4,5,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,2,0,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,13,4224,9898,0,7814,7366,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,7,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,14,9879,6973,0,4155,6144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,15,10156,9386,0,7242,4250,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,4,0,0,0,1,2,1,2,0,0,0,0,1,0,0,2,3,5,10,4,0,0,2,1,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,16,8866,6238,0,8373,7163,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,10,0,0,0,1,1,0,0,0,1,0,0,4,0,0,0,3,0,6,0,0,0,1,2,0,1,0,0,0,1
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,17,10090,5553,0,10380,10641,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,5,5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,6,5,6,0,0,0,0,0,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,18,5180,7172,0,10259,9847,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,5,7,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,2,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,19,5044,7452,0,6780,5395,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,0,0,3,0,1,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,20,5150,10368,0,4281,8825,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,6,0,0,0,0,0,0,0,0,0,1,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,21,4250,8373,0,9879,10052,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,5,0,0,9,0,2,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,22,4378,7523,0,10380,7366,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,3,8,0,0,0,2,1,0,1,1,0,0,0,0,3,0,0,0,3,5,0,0,0,0,1,0,0,0,0,1,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,23,10641,7172,0,4155,8866,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,5,4,3,3,0,5,2,1,0,0,0,0,1,0,0,2,0,0,0,5,9,0,0,0,0,0,0,0,1,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,24,9847,9898,0,6238,5044,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,1,1,0,0,0,0,1,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,25,7452,5180,0,9386,10368,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,5,0,1,0,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,26,7814,10259,0,5395,3677,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,2,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,27,4224,6780,0,4281,7242,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,3,4,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,9,4,1,0,0,0,0,1,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,28,7163,8825,0,9826,10156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,3,0,1,0,0,0,0,0,4,0,0,4,4,5,0,0,0,0,1,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,29,5553,6144,0,10355,5150,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0
2/13/2016,Oklahoma Championship,Oklahoma,Championship Tournament,1,1,30,6735,5141,0,10090,6973,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,5,5,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,2,1,0,1,0,0,0,0
